IND_CH_MTH_NGASR_CCS_N,2050,IND_CH_MTH,2995.3063063062805,emission_penalty
IND_CH_MTH_NGASR_N,2022,IND_CH_MTH,508405.30630630633,emission_penalty
IND_CH_MTH_NGASR_N,2025,IND_CH_MTH,508405.30630630633,emission_penalty
IND_CH_MTH_NGASR_N,2030,IND_CH_MTH,508405.30630630633,emission_penalty
IND_CH_MTH_NGASR_N,2040,IND_CH_MTH,508405.30630630633,emission_penalty
IND_CH_MTH_NGASR_N,2050,IND_CH_MTH,508405.30630630633,emission_penalty
IND_IS_BOF_BFBOF_CCS_N,2030,IND_IS_BOF,482329.44776119397,emission_penalty
IND_IS_BOF_BFBOF_CCS_N,2040,IND_IS_BOF,451731.39929947467,emission_penalty
IND_IS_BOF_BFBOF_CCS_N,2050,IND_IS_BOF,426617.61386138614,emission_penalty
IND_IS_BOF_BFBOF_N,2022,IND_IS_BOF,737270.8130007433,emission_penalty
IND_IS_BOF_BFBOF_N,2025,IND_IS_BOF,730752.1592304544,emission_penalty
IND_IS_BOF_BFBOF_N,2030,IND_IS_BOF,720140.1730536507,emission_penalty
IND_IS_BOF_BFBOF_N,2040,IND_IS_BOF,699814.7459819678,emission_penalty
IND_IS_BOF_BFBOF_N,2050,IND_IS_BOF,680605.1639344263,emission_penalty
IND_IS_BOF_BFTGRBOF_CCS_N,2040,IND_IS_BOF,484497.2817869417,emission_penalty
IND_IS_BOF_BFTGRBOF_CCS_N,2050,IND_IS_BOF,484497.2817869417,emission_penalty
IND_IS_BOF_E,2022,IND_IS_BOF,5239962.824289407,emission_penalty
IND_IS_BOF_E,2025,IND_IS_BOF,5239962.824289407,emission_penalty
IND_IS_BOF_E,2030,IND_IS_BOF,5239962.824289407,emission_penalty
IND_IS_BOF_E,2040,IND_IS_BOF,5239962.824289407,emission_penalty
IND_IS_BOF_E,2050,IND_IS_BOF,5239962.824289407,emission_penalty
IND_IS_BOF_HISBOF_CCS_N,2030,IND_IS_BOF,1079336.559607293,emission_penalty
IND_IS_BOF_HISBOF_CCS_N,2040,IND_IS_BOF,1079336.559607293,emission_penalty
IND_IS_BOF_HISBOF_CCS_N,2050,IND_IS_BOF,1079336.559607293,emission_penalty
IND_IS_BOF_HISBOF_N,2025,IND_IS_BOF,2121249.5464480873,emission_penalty
IND_IS_BOF_HISBOF_N,2030,IND_IS_BOF,1907560.9164619166,emission_penalty
IND_IS_BOF_HISBOF_N,2040,IND_IS_BOF,1907560.9164619166,emission_penalty
IND_IS_BOF_HISBOF_N,2050,IND_IS_BOF,1907560.9164619166,emission_penalty
IND_IS_BOF_ULCOLYSIS_N,2030,IND_IS_BOF,888709.2362204725,emission_penalty
IND_IS_BOF_ULCOLYSIS_N,2040,IND_IS_BOF,888709.2362204725,emission_penalty
IND_IS_BOF_ULCOLYSIS_N,2050,IND_IS_BOF,888709.2362204725,emission_penalty
IND_IS_BOF_ULCORED_CCS_N,2030,IND_IS_EAF,44462.668639053256,emission_penalty
IND_IS_BOF_ULCORED_CCS_N,2040,IND_IS_EAF,44462.668639053256,emission_penalty
IND_IS_BOF_ULCORED_CCS_N,2050,IND_IS_EAF,44462.668639053256,emission_penalty
IND_IS_BOF_ULCOWIN_N,2030,IND_IS_BOF,2426179.3125,emission_penalty
IND_IS_BOF_ULCOWIN_N,2040,IND_IS_BOF,2426179.3125,emission_penalty
IND_IS_BOF_ULCOWIN_N,2050,IND_IS_BOF,2426179.3125,emission_penalty
IND_IS_DRI_DRIEAF_CCS_N,2030,IND_IS_EAF,68948.41176470587,emission_penalty
IND_IS_DRI_DRIEAF_CCS_N,2040,IND_IS_EAF,68948.41176470587,emission_penalty
IND_IS_DRI_DRIEAF_CCS_N,2050,IND_IS_EAF,68948.41176470587,emission_penalty
IND_IS_DRI_DRIEAF_N,2022,IND_IS_EAF,293854.852388499,emission_penalty
IND_IS_DRI_DRIEAF_N,2025,IND_IS_EAF,289916.6457449185,emission_penalty
IND_IS_DRI_DRIEAF_N,2030,IND_IS_EAF,283582.41708542715,emission_penalty
IND_IS_DRI_DRIEAF_N,2040,IND_IS_EAF,283582.41708542715,emission_penalty
IND_IS_DRI_DRIEAF_N,2050,IND_IS_EAF,283582.41708542715,emission_penalty
IND_IS_DRI_HDREAF_N,2030,IND_IS_EAF,478245.6101694916,emission_penalty
IND_IS_DRI_HDREAF_N,2040,IND_IS_EAF,478245.6101694916,emission_penalty
IND_IS_DRI_HDREAF_N,2050,IND_IS_EAF,478245.6101694916,emission_penalty
IND_IS_EAF_E,2022,IND_IS_EAF,994911.8695652174,emission_penalty
IND_IS_EAF_E,2025,IND_IS_EAF,994911.8695652174,emission_penalty
IND_IS_EAF_E,2030,IND_IS_EAF,994911.8695652174,emission_penalty
IND_IS_EAF_E,2040,IND_IS_EAF,994911.8695652174,emission_penalty
IND_IS_EAF_E,2050,IND_IS_EAF,994911.8695652174,emission_penalty
IND_NF_ALU_CBT_N,2050,IND_NF_ALU,2145744.247148289,emission_penalty
IND_NF_ALU_E,2022,IND_NF_ALU,635764.6603773586,emission_penalty
IND_NF_ALU_E,2025,IND_NF_ALU,635764.6603773586,emission_penalty
IND_NF_ALU_E,2030,IND_NF_ALU,635764.6603773586,emission_penalty
IND_NF_ALU_E,2040,IND_NF_ALU,635764.6603773586,emission_penalty
IND_NF_ALU_E,2050,IND_NF_ALU,635764.6603773586,emission_penalty
IND_NF_ALU_HLHIA_N,2030,IND_NF_ALU,2391232.0508474577,emission_penalty
IND_NF_ALU_HLHIA_N,2040,IND_NF_ALU,2391232.0508474577,emission_penalty
IND_NF_ALU_HLHIA_N,2050,IND_NF_ALU,2391232.0508474577,emission_penalty
IND_NF_ALU_HLH_N,2022,IND_NF_ALU,2811873.566724437,emission_penalty
IND_NF_ALU_HLH_N,2025,IND_NF_ALU,2774013.3192989957,emission_penalty
IND_NF_ALU_HLH_N,2030,IND_NF_ALU,2713128.807692308,emission_penalty
IND_NF_ALU_HLH_N,2040,IND_NF_ALU,2713128.807692308,emission_penalty
IND_NF_ALU_HLH_N,2050,IND_NF_ALU,2713128.807692308,emission_penalty
IND_NF_ALU_SEC_N,2022,IND_NF_ALU,541387.9905693328,emission_penalty
IND_NF_ALU_SEC_N,2025,IND_NF_ALU,534112.2598208132,emission_penalty
IND_NF_ALU_SEC_N,2030,IND_NF_ALU,522411.0930232558,emission_penalty
IND_NF_ALU_SEC_N,2040,IND_NF_ALU,522411.0930232558,emission_penalty
IND_NF_ALU_SEC_N,2050,IND_NF_ALU,522411.0930232558,emission_penalty
IND_NM_CEM_AAC_N,2030,IND_NM_CMT,289512.63745498203,emission_penalty
IND_NM_CEM_AAC_N,2040,IND_NM_CMT,289512.63745498203,emission_penalty
IND_NM_CEM_AAC_N,2050,IND_NM_CMT,289512.63745498203,emission_penalty
IND_NM_CEM_BEL_N,2030,IND_NM_CMT,949466.9527559056,emission_penalty
IND_NM_CEM_BEL_N,2040,IND_NM_CMT,949466.9527559056,emission_penalty
IND_NM_CEM_BEL_N,2050,IND_NM_CMT,949466.9527559056,emission_penalty
IND_NM_CLK_DRYCL_OCCS_BIO_N,2030,IND_NM_CLK,,274313.92553191487
IND_NM_CLK_DRYCL_OCCS_BIO_N,2040,IND_NM_CLK,,274313.92553191487
IND_NM_CLK_DRYCL_OCCS_BIO_N,2050,IND_NM_CLK,,274313.92553191487
IND_NM_CLK_DRYCL_OCCS_N,2030,IND_NM_CLK,25084.90425531917,emission_penalty
IND_NM_CLK_DRYCL_OCCS_N,2040,IND_NM_CLK,25084.90425531917,emission_penalty
IND_NM_CLK_DRYCL_OCCS_N,2050,IND_NM_CLK,25084.90425531917,emission_penalty
IND_NM_CLK_DRYCL_PCCS_BIO_N,2022,IND_NM_CLK,,263805.0409207161
IND_NM_CLK_DRYCL_PCCS_BIO_N,2025,IND_NM_CLK,,263805.0409207161
IND_NM_CLK_DRYCL_PCCS_BIO_N,2030,IND_NM_CLK,,263805.0409207161
IND_NM_CLK_DRYCL_PCCS_BIO_N,2040,IND_NM_CLK,,263805.0409207161
IND_NM_CLK_DRYCL_PCCS_BIO_N,2050,IND_NM_CLK,,263805.0409207161
IND_NM_CLK_DRYCL_PCCS_N,2022,IND_NM_CLK,368.9232736572849,emission_penalty
IND_NM_CLK_DRYCL_PCCS_N,2025,IND_NM_CLK,368.9232736572849,emission_penalty
IND_NM_CLK_DRYCL_PCCS_N,2030,IND_NM_CLK,368.9232736572849,emission_penalty
IND_NM_CLK_DRYCL_PCCS_N,2040,IND_NM_CLK,368.9232736572849,emission_penalty
IND_NM_CLK_DRYCL_PCCS_N,2050,IND_NM_CLK,368.9232736572849,emission_penalty
IND_NM_CLK_DRY_BIO_N,2022,IND_NM_CLK,2373613.7941366676,emission_penalty
IND_NM_CLK_DRY_BIO_N,2025,IND_NM_CLK,2368886.5861335606,emission_penalty
IND_NM_CLK_DRY_BIO_N,2030,IND_NM_CLK,2361283.258373206,emission_penalty
IND_NM_CLK_DRY_BIO_N,2040,IND_NM_CLK,2361283.258373206,emission_penalty
IND_NM_CLK_DRY_BIO_N,2050,IND_NM_CLK,2361283.258373206,emission_penalty
IND_NM_CLK_DRY_E,2022,IND_NM_CMT,5887954.938303343,emission_penalty
IND_NM_CLK_DRY_E,2025,IND_NM_CMT,5887954.938303343,emission_penalty
IND_NM_CLK_DRY_E,2030,IND_NM_CMT,5887954.938303343,emission_penalty
IND_NM_CLK_DRY_E,2040,IND_NM_CMT,5887954.938303343,emission_penalty
IND_NM_CLK_DRY_E,2050,IND_NM_CMT,5887954.938303343,emission_penalty
IND_NM_CLK_DRY_N,2022,IND_NM_CLK,3123842.477042466,emission_penalty
IND_NM_CLK_DRY_N,2025,IND_NM_CLK,3115832.2390472144,emission_penalty
IND_NM_CLK_DRY_N,2030,IND_NM_CLK,3102948.4258373207,emission_penalty
IND_NM_CLK_DRY_N,2040,IND_NM_CLK,3102948.4258373207,emission_penalty
IND_NM_CLK_DRY_N,2050,IND_NM_CLK,3102948.4258373207,emission_penalty
IND_NM_CLK_WET_E,2022,IND_NM_CMT,7028907.240740741,emission_penalty
IND_NM_CLK_WET_E,2025,IND_NM_CMT,7028907.240740741,emission_penalty
IND_NM_CLK_WET_E,2030,IND_NM_CMT,7028907.240740741,emission_penalty
IND_NM_CLK_WET_E,2040,IND_NM_CMT,7028907.240740741,emission_penalty
IND_NM_CLK_WET_E,2050,IND_NM_CMT,7028907.240740741,emission_penalty
IND_NM_CLK_WET_N,2022,IND_NM_CLK,3986834.338425072,emission_penalty
IND_NM_CLK_WET_N,2025,IND_NM_CLK,3967472.955301455,emission_penalty
IND_NM_CLK_WET_N,2030,IND_NM_CLK,3936319.8187134503,emission_penalty
IND_NM_CLK_WET_N,2040,IND_NM_CLK,3936319.8187134503,emission_penalty
IND_NM_CLK_WET_N,2050,IND_NM_CLK,3936319.8187134503,emission_penalty
TRA_RAIL_FRG_DST_N,2022,TRA_RAIL_FRG,75138.31999999999,emission_penalty
TRA_RAIL_FRG_DST_N,2025,TRA_RAIL_FRG,75139.31999999999,emission_penalty
TRA_RAIL_FRG_DST_N,2030,TRA_RAIL_FRG,75139.31999999999,emission_penalty
TRA_RAIL_FRG_DST_N,2040,TRA_RAIL_FRG,75139.31999999999,emission_penalty
TRA_RAIL_FRG_DST_N,2050,TRA_RAIL_FRG,75139.31999999999,emission_penalty
TRA_RAIL_FRG_E,2022,TRA_RAIL_FRG,75138.31999999999,emission_penalty
TRA_RAIL_FRG_E,2025,TRA_RAIL_FRG,75139.31999999999,emission_penalty
TRA_RAIL_FRG_E,2030,TRA_RAIL_FRG,75139.31999999999,emission_penalty
TRA_RAIL_FRG_E,2040,TRA_RAIL_FRG,75139.31999999999,emission_penalty
TRA_RAIL_FRG_E,2050,TRA_RAIL_FRG,75139.31999999999,emission_penalty
TRA_RAIL_PAS_DST_N,2022,TRA_RAIL_PSG,75138.31999999999,emission_penalty
TRA_RAIL_PAS_DST_N,2025,TRA_RAIL_PSG,75139.31999999999,emission_penalty
TRA_RAIL_PAS_DST_N,2030,TRA_RAIL_PSG,75139.31999999999,emission_penalty
TRA_RAIL_PAS_DST_N,2040,TRA_RAIL_PSG,75139.31999999999,emission_penalty
TRA_RAIL_PAS_DST_N,2050,TRA_RAIL_PSG,75139.31999999999,emission_penalty
TRA_RAIL_PAS_E,2022,TRA_RAIL_PSG,75138.31999999999,emission_penalty
TRA_RAIL_PAS_E,2025,TRA_RAIL_PSG,75139.31999999999,emission_penalty
TRA_RAIL_PAS_E,2030,TRA_RAIL_PSG,75139.31999999999,emission_penalty
TRA_RAIL_PAS_E,2040,TRA_RAIL_PSG,75139.31999999999,emission_penalty
TRA_RAIL_PAS_E,2050,TRA_RAIL_PSG,75139.31999999999,emission_penalty
TRA_ROA_2WH_DST_N,2022,TRA_ROA_2WH,59441.89953528302,emission_penalty
TRA_ROA_2WH_DST_N,2025,TRA_ROA_2WH,58235.45572397651,emission_penalty
TRA_ROA_2WH_DST_N,2030,TRA_ROA_2WH,56329.981057993304,emission_penalty
TRA_ROA_2WH_DST_N,2040,TRA_ROA_2WH,52870.13427731943,emission_penalty
TRA_ROA_2WH_DST_N,2050,TRA_ROA_2WH,49810.7014122394,emission_penalty
TRA_ROA_2WH_FULHYB_N,2022,TRA_ROA_2WH,42060.1798980335,emission_penalty
TRA_ROA_2WH_FULHYB_N,2025,TRA_ROA_2WH,40632.24538258575,emission_penalty
TRA_ROA_2WH_FULHYB_N,2030,TRA_ROA_2WH,38456.26970033296,emission_penalty
TRA_ROA_2WH_FULHYB_N,2040,TRA_ROA_2WH,34735.84210526316,emission_penalty
TRA_ROA_2WH_FULHYB_N,2050,TRA_ROA_2WH,31671.760511882996,emission_penalty
TRA_ROA_2WH_GSL_N,2022,TRA_ROA_2WH,65674.62206598638,emission_penalty
TRA_ROA_2WH_GSL_N,2025,TRA_ROA_2WH,64343.01451027812,emission_penalty
TRA_ROA_2WH_GSL_N,2030,TRA_ROA_2WH,62239.741901121626,emission_penalty
TRA_ROA_2WH_GSL_N,2040,TRA_ROA_2WH,58420.39314211775,emission_penalty
TRA_ROA_2WH_GSL_N,2050,TRA_ROA_2WH,55042.68546465449,emission_penalty
TRA_ROA_BUS_DST_E,2022,TRA_ROA_BUS,1444985.9230769232,emission_penalty
TRA_ROA_BUS_DST_E,2025,TRA_ROA_BUS,1444986.9230769232,emission_penalty
TRA_ROA_BUS_DST_E,2030,TRA_ROA_BUS,1444986.9230769232,emission_penalty
TRA_ROA_BUS_DST_E,2040,TRA_ROA_BUS,1444986.9230769232,emission_penalty
TRA_ROA_BUS_DST_E,2050,TRA_ROA_BUS,1444986.9230769232,emission_penalty
TRA_ROA_BUS_DST_N,2022,TRA_ROA_BUS,1259317.2122905029,emission_penalty
